county_fips_code,county_name,state,state_fips_code,date,confirmed_cases,deaths,geo_id,aggregate_travel_time_to_work,amerindian_including_hispanic,amerindian_pop,armed_forces,asian_including_hispanic,asian_male_45_54,asian_male_55_64,asian_pop,associates_degree,bachelors_degree,bachelors_degree_2,bachelors_degree_or_higher_25_64,black_including_hispanic,black_male_45_54,black_male_55_64,black_pop,children,children_in_single_female_hh,civilian_labor_force,commute_10_14_mins,commute_15_19_mins,commute_20_24_mins,commute_25_29_mins,commute_30_34_mins,commute_35_39_mins,commute_35_44_mins,commute_40_44_mins,commute_45_59_mins,commute_5_9_mins,commute_60_89_mins,commute_60_more_mins,commute_90_more_mins,commute_less_10_mins,commuters_16_over,commuters_by_bus,commuters_by_car_truck_van,commuters_by_carpool,commuters_by_public_transportation,commuters_by_subway_or_elevated,commuters_drove_alone,different_house_year_ago_different_city,different_house_year_ago_same_city,dwellings_10_to_19_units,dwellings_1_units_attached,dwellings_1_units_detached,dwellings_20_to_49_units,dwellings_2_units,dwellings_3_to_4_units,dwellings_50_or_more_units,dwellings_5_to_9_units,employed_agriculture_forestry_fishing_hunting_mining,employed_arts_entertainment_recreation_accommodation_food,employed_construction,employed_education_health_social,employed_finance_insurance_real_estate,employed_information,employed_manufacturing,employed_other_services_not_public_admin,employed_pop,employed_public_administration,employed_retail_trade,employed_science_management_admin_waste,employed_transportation_warehousing_utilities,employed_wholesale_trade,families_with_young_children,family_households,father_in_labor_force_one_parent_families_with_young_children,father_one_parent_families_with_young_children,female_10_to_14,female_15_to_17,female_18_to_19,female_20,female_21,female_22_to_24,female_25_to_29,female_30_to_34,female_35_to_39,female_40_to_44,female_45_to_49,female_50_to_54,female_55_to_59,female_5_to_9,female_60_to_61,female_62_to_64,female_65_to_66,female_67_to_69,female_70_to_74,female_75_to_79,female_80_to_84,female_85_and_over,female_female_households,female_pop,female_under_5,four_more_cars,gini_index,graduate_professional_degree,group_quarters,high_school_diploma,high_school_including_ged,hispanic_any_race,hispanic_male_45_54,hispanic_male_55_64,hispanic_pop,households,households_public_asst_or_food_stamps,households_retirement_income,housing_built_1939_or_earlier,housing_built_2000_to_2004,housing_built_2005_or_later,housing_units,housing_units_renter_occupied,in_grades_1_to_4,in_grades_5_to_8,in_grades_9_to_12,in_school,in_undergrad_college,income_100000_124999,income_10000_14999,income_125000_149999,income_150000_199999,income_15000_19999,income_200000_or_more,income_20000_24999,income_25000_29999,income_30000_34999,income_35000_39999,income_40000_44999,income_45000_49999,income_50000_59999,income_60000_74999,income_75000_99999,income_less_10000,income_per_capita,less_one_year_college,less_than_high_school_graduate,male_10_to_14,male_15_to_17,male_18_to_19,male_20,male_21,male_22_to_24,male_25_to_29,male_30_to_34,male_35_to_39,male_40_to_44,male_45_64_associates_degree,male_45_64_bachelors_degree,male_45_64_grade_9_12,male_45_64_graduate_degree,male_45_64_high_school,male_45_64_less_than_9_grade,male_45_64_some_college,male_45_to_49,male_45_to_64,male_50_to_54,male_55_to_59,male_5_to_9,male_60_to_61,male_62_to_64,male_65_to_66,male_67_to_69,male_70_to_74,male_75_to_79,male_80_to_84,male_85_and_over,male_male_households,male_pop,male_under_5,management_business_sci_arts_employed,married_households,masters_degree,median_age,median_income,median_rent,median_year_structure_built,million_dollar_housing_units,mobile_homes,mortgaged_housing_units,no_car,no_cars,nonfamily_households,not_hispanic_pop,not_in_labor_force,not_us_citizen_pop,occupation_management_arts,occupation_natural_resources_construction_maintenance,occupation_production_transportation_material,occupation_sales_office,occupation_services,occupied_housing_units,one_car,one_parent_families_with_young_children,one_year_more_college,other_race_pop,owner_occupied_housing_units,owner_occupied_housing_units_lower_value_quartile,owner_occupied_housing_units_median_value,owner_occupied_housing_units_upper_value_quartile,percent_income_spent_on_rent,pop_16_over,pop_25_64,pop_25_years_over,pop_5_years_over,pop_determined_poverty_status,pop_in_labor_force,population_1_year_and_over,population_3_years_over,poverty,rent_10_to_15_percent,rent_15_to_20_percent,rent_20_to_25_percent,rent_25_to_30_percent,rent_30_to_35_percent,rent_35_to_40_percent,rent_40_to_50_percent,rent_burden_not_computed,rent_over_50_percent,rent_under_10_percent,renter_occupied_housing_units_paying_cash_median_gross_rent,sales_office_employed,some_college_and_associates_degree,speak_only_english_at_home,speak_spanish_at_home,speak_spanish_at_home_low_english,three_cars,total_pop,two_cars,two_or_more_races_pop,two_parent_families_with_young_children,two_parents_father_in_labor_force_families_with_young_children,two_parents_in_labor_force_families_with_young_children,two_parents_mother_in_labor_force_families_with_young_children,two_parents_not_in_labor_force_families_with_young_children,unemployed_pop,vacant_housing_units,vacant_housing_units_for_rent,vacant_housing_units_for_sale,walked_to_work,white_including_hispanic,white_male_45_54,white_male_55_64,white_pop,worked_at_home,workers_16_and_over
39129,Pickaway County ,OH,39,2023-03-05,21239,241,39129,662080.0,162.0,162.0,10.0,300.0,17.0,0.0,300.0,3021.0,4935.0,4935.0,6324.0,2019.0,349.0,152.0,1864.0,12475.0,1852.0,26085.0,2483.0,2163.0,2134.0,1799.0,3330.0,1646.0,3006.0,1360.0,3153.0,2020.0,1410.0,1837.0,427.0,3119.0,23024.0,29.0,22495.0,2337.0,29.0,0.0,20158.0,7084.0,1724.0,94.0,751.0,16953.0,31.0,592.0,582.0,146.0,787.0,602.0,1482.0,2655.0,5512.0,1572.0,181.0,2568.0,745.0,24928.0,1763.0,3135.0,1659.0,2112.0,942.0,3357.0,14128.0,234.0,271.0,1750.0,1056.0,613.0,261.0,327.0,945.0,1583.0,1611.0,1802.0,1807.0,1901.0,1851.0,2092.0,1891.0,660.0,924.0,541.0,1055.0,1207.0,1009.0,577.0,645.0,,27694.0,1586.0,2354.0,0.4177,2620.0,4542.0,14857.0,16975.0,862.0,21.0,0.0,862.0,19808.0,2858.0,5344.0,582.0,318.0,624.0,21539.0,5223.0,2712.0,3097.0,3255.0,12760.0,2042.0,2164.0,582.0,1314.0,1295.0,591.0,642.0,839.0,945.0,675.0,825.0,1008.0,854.0,1739.0,2351.0,2542.0,1442.0,28017.0,2634.0,5276.0,1882.0,1317.0,844.0,522.0,326.0,1243.0,2267.0,2313.0,2342.0,1964.0,460.0,853.0,807.0,496.0,3930.0,185.0,1637.0,2231.0,8368.0,2348.0,2309.0,1525.0,630.0,850.0,594.0,764.0,1122.0,757.0,509.0,291.0,,30418.0,1468.0,8222.0,10665.0,2191.0,39.5,61629.0,638.0,1979.0,10.0,1523.0,9267.0,318.0,1029.0,5680.0,57250.0,21086.0,201.0,8222.0,2709.0,4351.0,5714.0,3932.0,19808.0,5236.0,964.0,5095.0,8.0,14585.0,115800.0,171400.0,250400.0,26.8,47181.0,31485.0,40556.0,,53477.0,26095.0,57455.0,56465.0,7384.0,755.0,582.0,498.0,543.0,272.0,330.0,224.0,777.0,1049.0,193.0,822.0,5714.0,10750.0,,,,4530.0,58112.0,6659.0,1239.0,2393.0,940.0,1291.0,95.0,67.0,1157.0,1731.0,397.0,205.0,362.0,54018.0,4071.0,3612.0,53677.0,1322.0,24346.0
39121,Noble County ,OH,39,2023-03-05,3909,61,39121,121300.0,33.0,26.0,0.0,11.0,0.0,0.0,11.0,940.0,828.0,828.0,584.0,810.0,91.0,82.0,810.0,2684.0,372.0,4655.0,326.0,431.0,508.0,343.0,659.0,135.0,304.0,169.0,434.0,494.0,92.0,315.0,223.0,836.0,4156.0,31.0,3988.0,354.0,31.0,0.0,3634.0,1336.0,44.0,72.0,92.0,4513.0,63.0,80.0,158.0,0.0,86.0,170.0,213.0,246.0,1169.0,199.0,36.0,659.0,162.0,4433.0,278.0,621.0,152.0,443.0,85.0,758.0,3026.0,1.0,1.0,255.0,228.0,43.0,25.0,95.0,196.0,340.0,327.0,346.0,239.0,326.0,353.0,355.0,501.0,216.0,224.0,179.0,209.0,332.0,303.0,145.0,366.0,,5928.0,325.0,539.0,0.4721,386.0,2319.0,4647.0,5256.0,146.0,23.0,19.0,146.0,4969.0,471.0,1964.0,386.0,74.0,78.0,6196.0,917.0,799.0,443.0,1005.0,2859.0,222.0,391.0,266.0,295.0,110.0,179.0,108.0,426.0,271.0,207.0,243.0,263.0,189.0,683.0,397.0,505.0,436.0,25776.0,802.0,1827.0,401.0,219.0,108.0,38.0,38.0,185.0,599.0,491.0,476.0,302.0,180.0,175.0,345.0,10.0,1259.0,30.0,452.0,221.0,2451.0,233.0,932.0,371.0,462.0,603.0,279.0,698.0,691.0,178.0,413.0,160.0,,8482.0,384.0,1181.0,2635.0,374.0,51.2,50070.0,450.0,1974.0,8.0,1132.0,1380.0,130.0,492.0,1943.0,14264.0,7265.0,58.0,1181.0,530.0,1011.0,894.0,817.0,4969.0,1224.0,98.0,959.0,0.0,4052.0,75300.0,106100.0,174000.0,23.7,11920.0,7045.0,10998.0,,12050.0,4655.0,14344.0,14073.0,1826.0,86.0,106.0,162.0,112.0,6.0,107.0,30.0,203.0,60.0,45.0,623.0,894.0,2701.0,,,,907.0,14410.0,1807.0,154.0,660.0,448.0,184.0,0.0,28.0,222.0,1227.0,53.0,13.0,118.0,13293.0,323.0,1874.0,13263.0,152.0,4308.0
39163,Vinton County ,OH,39,2023-03-05,3692,60,39163,168570.0,11.0,11.0,0.0,31.0,30.0,0.0,31.0,838.0,866.0,866.0,961.0,8.0,0.0,0.0,8.0,2907.0,488.0,5855.0,370.0,529.0,433.0,419.0,577.0,260.0,457.0,197.0,693.0,384.0,477.0,810.0,333.0,741.0,5029.0,34.0,4875.0,382.0,34.0,0.0,4493.0,1224.0,34.0,17.0,102.0,4026.0,53.0,27.0,74.0,0.0,38.0,123.0,337.0,523.0,1502.0,256.0,17.0,994.0,62.0,5518.0,242.0,517.0,316.0,517.0,112.0,722.0,3625.0,24.0,24.0,398.0,266.0,121.0,77.0,101.0,162.0,338.0,373.0,366.0,416.0,428.0,459.0,448.0,440.0,365.0,204.0,278.0,155.0,260.0,240.0,169.0,105.0,,6495.0,326.0,622.0,0.4059,310.0,103.0,3547.0,3839.0,177.0,0.0,32.0,177.0,5221.0,1223.0,1595.0,253.0,134.0,261.0,6272.0,1229.0,617.0,667.0,827.0,2656.0,176.0,330.0,270.0,319.0,148.0,300.0,37.0,308.0,242.0,620.0,230.0,233.0,225.0,484.0,587.0,483.0,405.0,22984.0,544.0,1935.0,471.0,267.0,143.0,12.0,108.0,234.0,423.0,338.0,272.0,502.0,75.0,102.0,327.0,23.0,1122.0,45.0,271.0,453.0,1965.0,442.0,653.0,367.0,206.0,211.0,224.0,179.0,303.0,258.0,59.0,53.0,,6550.0,372.0,1595.0,2588.0,282.0,43.2,45034.0,426.0,1979.0,17.0,1935.0,1803.0,100.0,340.0,1596.0,12868.0,4644.0,32.0,1595.0,1008.0,1296.0,656.0,963.0,5221.0,1362.0,151.0,848.0,0.0,3992.0,57300.0,94800.0,166100.0,34.1,10499.0,6897.0,9180.0,,12951.0,5855.0,12969.0,12764.0,2594.0,67.0,135.0,107.0,61.0,67.0,40.0,110.0,332.0,287.0,23.0,606.0,656.0,2230.0,,,,1425.0,13045.0,1472.0,233.0,571.0,235.0,333.0,3.0,0.0,337.0,1051.0,27.0,44.0,91.0,12759.0,860.0,996.0,12585.0,355.0,5384.0
39127,Perry County ,OH,39,2023-03-05,10334,134,39127,466290.0,80.0,80.0,0.0,32.0,20.0,0.0,32.0,2208.0,2135.0,2135.0,2673.0,263.0,15.0,4.0,257.0,8494.0,1483.0,16214.0,1283.0,1410.0,1418.0,1112.0,1599.0,789.0,1465.0,676.0,1815.0,1366.0,1807.0,2367.0,560.0,2018.0,14487.0,36.0,14072.0,1290.0,36.0,0.0,12782.0,3391.0,451.0,58.0,113.0,11310.0,267.0,197.0,300.0,183.0,392.0,227.0,729.0,1866.0,3932.0,675.0,85.0,2331.0,644.0,15222.0,509.0,1737.0,1014.0,1284.0,189.0,2418.0,9687.0,289.0,346.0,1260.0,755.0,424.0,278.0,93.0,541.0,1064.0,1036.0,986.0,1175.0,1246.0,1255.0,1273.0,1069.0,525.0,736.0,612.0,678.0,677.0,582.0,427.0,294.0,,18026.0,1040.0,1704.0,0.4347,1100.0,344.0,10608.0,11746.0,319.0,6.0,0.0,319.0,13216.0,2716.0,3383.0,576.0,320.0,388.0,15361.0,3203.0,1769.0,1986.0,2148.0,7780.0,702.0,1069.0,929.0,556.0,398.0,674.0,318.0,730.0,555.0,599.0,749.0,527.0,541.0,1190.0,1410.0,2032.0,939.0,24668.0,1977.0,3111.0,1067.0,800.0,398.0,221.0,352.0,468.0,1058.0,1025.0,1183.0,1036.0,313.0,326.0,690.0,204.0,2925.0,64.0,606.0,1233.0,5128.0,1263.0,1175.0,1336.0,725.0,732.0,550.0,767.0,545.0,427.0,373.0,149.0,,18050.0,1167.0,4018.0,6954.0,998.0,40.7,52978.0,455.0,1976.0,51.0,2539.0,5877.0,524.0,965.0,3529.0,35757.0,12463.0,53.0,4018.0,2197.0,3536.0,2765.0,2706.0,13216.0,3519.0,1078.0,2530.0,16.0,10013.0,71200.0,120200.0,202500.0,26.5,28677.0,18726.0,24807.0,,35535.0,16214.0,35751.0,34948.0,5852.0,299.0,463.0,320.0,314.0,275.0,207.0,177.0,222.0,609.0,317.0,623.0,2765.0,6715.0,,,,2409.0,36076.0,4619.0,556.0,1340.0,476.0,659.0,34.0,171.0,992.0,2145.0,45.0,159.0,161.0,34955.0,2434.0,2599.0,34794.0,345.0,14832.0
39059,Guernsey County ,OH,39,2023-03-05,13638,166,39059,382925.0,83.0,83.0,38.0,160.0,20.0,13.0,160.0,2681.0,2622.0,2622.0,3322.0,673.0,3.0,113.0,653.0,8586.0,1668.0,17750.0,3259.0,2867.0,1959.0,1085.0,1353.0,312.0,653.0,341.0,1175.0,1908.0,599.0,1159.0,560.0,2647.0,16157.0,36.0,15418.0,1402.0,36.0,0.0,14016.0,4053.0,1045.0,245.0,168.0,14167.0,207.0,557.0,628.0,152.0,527.0,998.0,1443.0,1550.0,3930.0,634.0,228.0,2112.0,769.0,16861.0,842.0,1727.0,1328.0,964.0,336.0,2510.0,10334.0,231.0,244.0,952.0,874.0,363.0,298.0,147.0,595.0,1208.0,1043.0,946.0,1178.0,1348.0,1285.0,1598.0,1282.0,506.0,774.0,635.0,692.0,987.0,848.0,545.0,418.0,,19578.0,1056.0,1750.0,0.4427,1496.0,497.0,10174.0,11361.0,456.0,7.0,17.0,456.0,16244.0,2694.0,4332.0,949.0,336.0,358.0,19341.0,4638.0,1903.0,1850.0,2104.0,8417.0,1264.0,977.0,967.0,739.0,404.0,799.0,446.0,939.0,1024.0,976.0,944.0,971.0,707.0,1166.0,2028.0,1840.0,1317.0,25878.0,1883.0,4148.0,1453.0,838.0,498.0,231.0,193.0,774.0,1211.0,1199.0,1062.0,1038.0,557.0,480.0,731.0,316.0,2372.0,155.0,722.0,1192.0,5333.0,1294.0,1620.0,921.0,457.0,770.0,436.0,837.0,843.0,631.0,367.0,343.0,,19418.0,1210.0,5012.0,7563.0,1174.0,42.6,46352.0,534.0,1971.0,21.0,2647.0,6563.0,631.0,1171.0,5910.0,38540.0,13880.0,143.0,5012.0,2225.0,3269.0,3457.0,2898.0,16244.0,4588.0,1196.0,3120.0,191.0,11606.0,77000.0,122800.0,198400.0,29.9,31668.0,19729.0,27311.0,,38468.0,17788.0,38533.0,37780.0,7309.0,585.0,386.0,460.0,402.0,223.0,368.0,302.0,689.0,1072.0,151.0,715.0,3457.0,7684.0,,,,2916.0,38996.0,5819.0,742.0,1314.0,723.0,541.0,43.0,7.0,889.0,3097.0,561.0,337.0,283.0,37001.0,2439.0,2675.0,36711.0,471.0,16628.0
39079,Jackson County ,OH,39,2023-03-05,11815,150,39079,375440.0,18.0,18.0,0.0,0.0,0.0,0.0,0.0,2322.0,2271.0,2271.0,2754.0,326.0,0.0,46.0,316.0,7679.0,1440.0,14923.0,1716.0,2100.0,1166.0,587.0,1118.0,585.0,1051.0,466.0,947.0,1669.0,1058.0,1762.0,704.0,2661.0,13108.0,38.0,12609.0,1159.0,38.0,0.0,11450.0,2369.0,244.0,100.0,210.0,10779.0,86.0,244.0,218.0,91.0,441.0,138.0,834.0,1460.0,3474.0,512.0,79.0,2822.0,487.0,13893.0,548.0,2045.0,662.0,704.0,128.0,2263.0,9167.0,452.0,474.0,1067.0,602.0,299.0,173.0,141.0,565.0,1000.0,1028.0,759.0,1224.0,1031.0,1040.0,1277.0,1024.0,426.0,643.0,349.0,588.0,886.0,556.0,388.0,366.0,,16534.0,1102.0,1237.0,0.4393,1035.0,354.0,9018.0,10081.0,360.0,0.0,5.0,360.0,12971.0,2487.0,3260.0,930.0,258.0,263.0,14914.0,3534.0,1795.0,1619.0,1673.0,6731.0,767.0,895.0,709.0,385.0,294.0,957.0,397.0,718.0,581.0,663.0,686.0,538.0,880.0,1384.0,1484.0,1472.0,928.0,25004.0,1044.0,3029.0,1178.0,687.0,357.0,214.0,88.0,633.0,1117.0,1033.0,1073.0,909.0,433.0,337.0,388.0,101.0,2233.0,119.0,562.0,1000.0,4173.0,1008.0,1230.0,972.0,364.0,571.0,435.0,491.0,660.0,379.0,302.0,158.0,,15906.0,1047.0,4672.0,6802.0,941.0,40.1,48915.0,485.0,1978.0,0.0,2745.0,4587.0,427.0,760.0,3804.0,32080.0,10572.0,51.0,4672.0,1461.0,2952.0,2675.0,2133.0,12971.0,3573.0,954.0,2509.0,2.0,9437.0,58700.0,105600.0,178900.0,24.7,25495.0,16733.0,22291.0,,31706.0,14923.0,32202.0,31346.0,5382.0,371.0,542.0,417.0,224.0,304.0,250.0,227.0,590.0,445.0,164.0,693.0,2675.0,5875.0,,,,2466.0,32440.0,4935.0,559.0,1309.0,746.0,557.0,6.0,0.0,1030.0,1943.0,184.0,154.0,373.0,31308.0,2008.0,2077.0,31130.0,397.0,13505.0
39033,Crawford County ,OH,39,2023-03-05,14190,230,39033,400190.0,62.0,61.0,49.0,273.0,0.0,0.0,273.0,3222.0,2926.0,2926.0,3410.0,490.0,64.0,53.0,474.0,9079.0,1879.0,19827.0,2154.0,2843.0,1963.0,1531.0,1718.0,619.0,1023.0,404.0,812.0,3185.0,797.0,1224.0,427.0,4663.0,17931.0,38.0,17249.0,1277.0,49.0,11.0,15972.0,3074.0,2087.0,228.0,400.0,15588.0,307.0,645.0,1309.0,43.0,712.0,541.0,1380.0,1009.0,4051.0,872.0,272.0,4987.0,799.0,18742.0,656.0,1841.0,1219.0,758.0,357.0,2683.0,11476.0,232.0,256.0,1310.0,801.0,416.0,238.0,188.0,712.0,1162.0,1127.0,1229.0,1187.0,1283.0,1318.0,1540.0,1143.0,605.0,894.0,623.0,873.0,1025.0,943.0,636.0,714.0,,21065.0,1098.0,1315.0,0.4296,1578.0,550.0,11876.0,13571.0,703.0,14.0,28.0,703.0,17928.0,2433.0,4926.0,1441.0,41.0,98.0,20019.0,5383.0,2081.0,1923.0,2091.0,8420.0,1164.0,1318.0,1009.0,565.0,523.0,833.0,243.0,1258.0,1070.0,1176.0,1122.0,1034.0,1112.0,1657.0,1984.0,1951.0,1073.0,26286.0,2384.0,2806.0,1262.0,830.0,409.0,149.0,328.0,704.0,1335.0,1042.0,1179.0,1207.0,458.0,560.0,496.0,267.0,3013.0,88.0,794.0,1334.0,5676.0,1375.0,1561.0,1319.0,490.0,916.0,578.0,734.0,915.0,704.0,363.0,488.0,,20538.0,1316.0,5456.0,8565.0,1344.0,43.1,46391.0,472.0,1960.0,9.0,787.0,6815.0,522.0,1171.0,6452.0,40900.0,13648.0,426.0,5456.0,1687.0,4937.0,3364.0,3298.0,17928.0,6223.0,1080.0,2893.0,12.0,12545.0,66200.0,93400.0,145300.0,27.3,33524.0,20784.0,29380.0,,40690.0,19876.0,41265.0,40373.0,5524.0,486.0,631.0,620.0,644.0,537.0,349.0,423.0,514.0,775.0,404.0,646.0,3364.0,8499.0,,,,2900.0,41603.0,6319.0,566.0,1603.0,623.0,932.0,18.0,30.0,1085.0,2091.0,338.0,175.0,322.0,40078.0,2599.0,2829.0,39489.0,574.0,18505.0
39097,Madison County ,OH,39,2023-03-05,11591,145,39097,450790.0,42.0,38.0,0.0,282.0,52.0,0.0,282.0,2386.0,3920.0,3920.0,4702.0,2586.0,408.0,249.0,2553.0,9052.0,1928.0,20328.0,1828.0,2329.0,2143.0,1098.0,3115.0,1158.0,2104.0,946.0,1602.0,2227.0,457.0,659.0,202.0,3049.0,17927.0,44.0,17564.0,1377.0,62.0,0.0,16187.0,5575.0,1131.0,161.0,479.0,12480.0,183.0,489.0,647.0,242.0,644.0,547.0,1509.0,1628.0,3526.0,1175.0,255.0,3118.0,850.0,19547.0,1216.0,2020.0,1773.0,1410.0,520.0,2409.0,9969.0,172.0,190.0,1304.0,720.0,387.0,155.0,215.0,679.0,1173.0,1208.0,1248.0,1194.0,1350.0,1555.0,1474.0,1341.0,674.0,704.0,399.0,702.0,949.0,695.0,587.0,426.0,,20146.0,1007.0,1707.0,0.3894,1844.0,5249.0,10694.0,13019.0,994.0,49.0,7.0,994.0,15017.0,1674.0,4277.0,638.0,295.0,381.0,16143.0,3966.0,2361.0,1936.0,2627.0,9442.0,1318.0,1798.0,422.0,853.0,1202.0,569.0,542.0,419.0,530.0,486.0,927.0,786.0,561.0,1359.0,1676.0,2465.0,422.0,29885.0,2544.0,4009.0,1254.0,791.0,444.0,334.0,248.0,912.0,1898.0,1767.0,1632.0,2160.0,714.0,777.0,785.0,410.0,2688.0,134.0,1446.0,1923.0,6954.0,1869.0,1731.0,1387.0,547.0,884.0,434.0,560.0,902.0,565.0,299.0,313.0,,24102.0,1248.0,6519.0,7676.0,1423.0,41.1,68663.0,651.0,1974.0,82.0,818.0,7308.0,211.0,530.0,5048.0,43254.0,15983.0,462.0,6519.0,2344.0,3902.0,3642.0,3140.0,15017.0,4355.0,814.0,4100.0,128.0,11051.0,117400.0,169200.0,266700.0,23.0,36311.0,24991.0,31822.0,,38941.0,20328.0,43803.0,42900.0,3662.0,516.0,603.0,770.0,474.0,266.0,131.0,254.0,275.0,411.0,266.0,856.0,3642.0,9030.0,,,,2952.0,44248.0,5473.0,1287.0,1595.0,661.0,921.0,13.0,0.0,781.0,1126.0,172.0,84.0,185.0,39658.0,3155.0,2867.0,38960.0,1240.0,19167.0
39011,Auglaize County ,OH,39,2023-03-05,14249,202,39011,439545.0,30.0,30.0,2.0,127.0,8.0,21.0,127.0,3652.0,3558.0,3558.0,4858.0,348.0,33.0,13.0,347.0,11024.0,1418.0,23994.0,3553.0,2843.0,3765.0,2327.0,2078.0,435.0,845.0,410.0,749.0,3630.0,300.0,702.0,402.0,5197.0,22059.0,52.0,21261.0,1379.0,60.0,0.0,19882.0,3302.0,1506.0,249.0,314.0,16311.0,187.0,784.0,602.0,208.0,521.0,571.0,1405.0,1250.0,4927.0,533.0,198.0,8111.0,817.0,23204.0,785.0,2095.0,1363.0,671.0,478.0,3400.0,12950.0,201.0,201.0,1554.0,1082.0,458.0,138.0,379.0,782.0,1295.0,1220.0,1497.0,1070.0,1373.0,1479.0,1861.0,1418.0,531.0,894.0,770.0,742.0,913.0,718.0,516.0,972.0,,23102.0,1440.0,1908.0,0.3887,2403.0,551.0,12155.0,13413.0,792.0,62.0,46.0,792.0,19000.0,1416.0,4509.0,900.0,239.0,311.0,20020.0,4587.0,2385.0,2488.0,2602.0,10290.0,1138.0,2056.0,582.0,1203.0,1158.0,638.0,621.0,911.0,773.0,813.0,728.0,927.0,735.0,1680.0,2437.0,3027.0,711.0,32194.0,2131.0,2130.0,1532.0,964.0,502.0,256.0,213.0,869.0,1420.0,1235.0,1393.0,1295.0,542.0,541.0,461.0,440.0,3022.0,117.0,1056.0,1417.0,6179.0,1465.0,1802.0,1640.0,659.0,836.0,578.0,739.0,899.0,609.0,542.0,348.0,,22607.0,1394.0,7316.0,10330.0,1981.0,40.4,66193.0,562.0,1970.0,10.0,844.0,8540.0,337.0,862.0,6050.0,44917.0,12028.0,187.0,7316.0,2060.0,6219.0,4261.0,3348.0,19000.0,4684.0,967.0,3801.0,153.0,14413.0,95800.0,146400.0,212100.0,21.8,36024.0,22742.0,31088.0,,45039.0,23996.0,44952.0,43899.0,3554.0,618.0,1023.0,419.0,404.0,260.0,234.0,214.0,444.0,695.0,276.0,757.0,4261.0,9584.0,,,,3593.0,45709.0,7953.0,750.0,2433.0,532.0,1891.0,8.0,2.0,790.0,1020.0,73.0,269.0,448.0,43910.0,2754.0,3215.0,43508.0,849.0,22908.0
39137,Putnam County ,OH,39,2023-03-05,9911,165,39137,359115.0,9.0,3.0,18.0,43.0,0.0,0.0,43.0,3136.0,3473.0,3473.0,4541.0,217.0,37.0,23.0,139.0,8648.0,709.0,17764.0,2200.0,1721.0,1745.0,1514.0,2243.0,821.0,1466.0,645.0,928.0,2415.0,425.0,642.0,217.0,3882.0,16341.0,60.0,15893.0,1237.0,60.0,0.0,14656.0,2147.0,504.0,57.0,176.0,12032.0,60.0,274.0,410.0,28.0,217.0,382.0,950.0,1054.0,3981.0,770.0,109.0,4964.0,623.0,17203.0,582.0,1690.0,1047.0,598.0,453.0,2581.0,9738.0,93.0,93.0,1217.0,700.0,328.0,253.0,173.0,492.0,923.0,913.0,917.0,936.0,986.0,1115.0,1173.0,1205.0,467.0,801.0,419.0,607.0,609.0,630.0,328.0,584.0,,16923.0,1147.0,1725.0,0.39,1779.0,299.0,8743.0,9195.0,2134.0,183.0,73.0,2134.0,13301.0,929.0,3189.0,425.0,174.0,169.0,13954.0,2351.0,1962.0,2101.0,1803.0,8384.0,1112.0,1819.0,374.0,950.0,725.0,548.0,564.0,605.0,301.0,463.0,539.0,881.0,613.0,1080.0,1475.0,1949.0,415.0,32507.0,1060.0,1369.0,1319.0,683.0,390.0,184.0,153.0,594.0,977.0,889.0,1021.0,905.0,564.0,582.0,176.0,262.0,2288.0,57.0,798.0,1110.0,4727.0,1107.0,1313.0,1269.0,435.0,762.0,343.0,618.0,674.0,435.0,322.0,302.0,,16913.0,1108.0,6124.0,8239.0,1445.0,40.2,67790.0,498.0,1970.0,25.0,700.0,6453.0,165.0,375.0,3563.0,31702.0,8412.0,173.0,6124.0,1622.0,4142.0,2968.0,2347.0,13301.0,2812.0,398.0,2609.0,78.0,10950.0,102500.0,154500.0,224700.0,21.0,26194.0,16750.0,22621.0,,33415.0,17782.0,33403.0,32552.0,2601.0,280.0,529.0,210.0,150.0,198.0,117.0,101.0,193.0,347.0,226.0,718.0,2968.0,6805.0,,,,3146.0,33836.0,5243.0,281.0,2183.0,468.0,1672.0,14.0,29.0,561.0,653.0,79.0,32.0,286.0,31912.0,1986.0,2403.0,31158.0,619.0,16960.0
